Majority protein IDs,Protein names,Gene names,Peptides,Sequence coverage [%],Azaguanine_1,Raltitrexed_1,Topotecan_1,Floxuridine_1,Nutlin_1,Dasatinib_1,Gefitinib_1,Vincristine_1,Bortezomib_1,Azaguanine_2,Raltitrexed_2,Topotecan_2,Floxuridine_2,Nutlin_2,Dasatinib_2,Gefitinib_2,Vincristine_2,Bortezomib_2,Azaguanine_3,Raltitrexed_3,Topotecan_3,Floxuridine_3,Nutlin_3,Dasatinib_3,Gefitinib_3,Vincristine_3,Bortezomib_3
Q9HA38-2;Q9HA38;C9J8H5,Zinc finger matrin-type protein 3,ZMAT3,6,34,1.236541567,1.157051675,1.46266065,2.22847294,3.348587224,1.859871985,0.954414065,2.000795214,2.549850587,1.253595129,1.060655086,0.948753605,1.298775591,2.334170349,1.048279194,0.950602437,1.040031076,1.76792088,1.72160072,1.22117069,1.220113546,1.50907636,2.769668589,1.168067295,1.003906942,1.181106231,2.337568667
O95352;O95352-3;O95352-2;C9J415;C9JFF4;H7C2R3;H7BZ92;C9JE55;H7C2J8;C9JGL2;F8WDY9;C9JNU2;C9JKA3;H7C059,Ubiquitin-like modifier-activating enzyme ATG7,ATG7,23,33.9,0.876889234,0.926021803,0.774670085,0.895057586,1.012988548,0.915670579,0.971541269,0.94352316,0.748805595,0.901621547,1.005421877,0.825232767,1.025694663,1.172159434,1.044626545,1.044355995,1.069724113,0.815339498,0.81892562,1.015669349,0.749367208,0.984434662,1.121711357,0.975702317,0.99025613,1.005549828,0.787713562
P50548;P50548-2,ETS domain-containing transcription factor ERF,ERF,14,33.9,1.305225651,0.918807371,1.192938453,0.924041777,0.935276809,0.766612851,1.084116578,1.026996269,1.308148172,1.209700571,0.8770546,1.26114612,1.075660338,0.941422357,0.871231596,1.147279543,0.971255467,1.444348513,1.295762135,1.003719402,1.885958239,0.98694525,1.839660833,1.016136649,1.274291551,1.24087926,1.958396575
K7ENV7;K7EKW4;Q96AB3;Q96AB3-2;Q96AB3-3,"Isochorismatase domain-containing protein 2, mitochondrial",ISOC2,5,33.9,1.229031764,0.874588221,1.107297928,1.026923132,1.10052418,1.299868303,1.094898281,1.327772741,0.823971032,1.181985831,1.054694919,1.215456465,1.435854704,1.285245515,1.442979315,1.325546374,1.3459812,1.059240068,0.847201443,1.092868146,0.935632886,1.120149016,1.179615215,1.129869929,1.083294763,1.238697324,1.047306124
Q96GA3;A0A075B6Q4,Protein LTV1 homolog,LTV1,15,33.9,1.14388426,0.943656753,1.01022158,1.028152879,0.926235969,0.970282673,1.027893973,0.955203608,1.616666822,1.062190114,0.83306623,0.805237918,0.800160213,0.882015471,0.8262468,0.826322112,0.903785685,1.404296525,1.191800044,0.973658513,0.974649899,0.977337008,0.936349813,1.02589546,0.959779268,1.019438825,1.62639376
C9JP00;A0A0A0MQX8;Q9NR56;Q9NR56-7;Q9NR56-6;Q9NR56-2;Q9NR56-5;Q9NR56-3;Q9NR56-4;H7C4T5;Q86VM6;C9JCX1;H7C4Y1,Muscleblind-like protein 1,MBNL1,10,33.9,1.108098484,1.160818673,0.808495242,0.956465615,1.017707352,0.958181324,0.988009461,0.988794623,0.799683866,1.160540035,1.038592652,0.926548097,1.109309749,1.116540698,1.153731452,1.066856125,1.24531645,0.945669291,1.09269118,0.987292246,0.857388239,0.978446782,1.007460955,0.95352273,0.927482952,0.97026247,0.840891406
H7C0G7;Q9H9Q4;C9JWV4;Q9H9Q4-2;G5E9Q8,Non-homologous end-joining factor 1,NHEJ1,6,33.9,1.03316912,0.998476725,1.063766569,1.071109647,0.82689342,0.830635131,1.043762483,0.989726019,1.085908211,1.328115243,1.184739564,1.45502074,1.245517972,1.088828257,1.116138338,1.152726329,1.301013311,1.269080424,1.217152257,0.992284815,1.007824755,0.938429622,0.665923466,0.853146949,0.826355297,0.944939299,0.932869418
Q9NYR9-2;Q9NYR9;H7BXP1;Q9NYR9-3;K7ERG2;A0A0A0MTA0;K7EKE9;K7ER26;K7ELL8;Q9NYR9-4,NF-kappa-B inhibitor-interacting Ras-like protein 2,NKIRAS2,9,33.9,0.779108114,1.063231787,0.75156606,0.934349516,0.914009167,0.8551405,0.819263817,1.017777609,1.411508774,0.909953324,0.933472084,0.897982079,1.00397159,1.026592493,1.056093209,1.006479438,0.932519713,1.303347628,0.809965384,1.046335449,0.833746156,1.046083721,1.20263552,0.999730059,1.146438667,1.053632086,1.511638514
P10114,Ras-related protein Rap-2a,RAP2A,6,33.9,0.93080741,0.917420024,1.012117745,0.997619003,0.902817154,0.919348085,1.00403883,0.886967208,0.936957633,0.814254174,0.786516547,0.812609004,0.712957757,0.764568889,0.799266555,0.855235815,0.788942946,0.665825543,1.050359362,1.093262657,0.914359951,1.416740064,1.214529041,1.019282302,1.03557924,1.107039692,1.049844278
F8W8D3;Q14493;H7C4H8;E7EUV9;H0YAE8;Q14493-2,Histone RNA hairpin-binding protein,SLBP,9,33.9,1.396766894,1.12576452,1.007733861,1.12653836,0.463735228,0.437410644,0.561745324,0.660284768,2.469343868,1.467726294,1.100999269,1.207555059,1.263604409,0.646552313,0.655937037,0.663103215,0.805045797,2.629218899,1.372167637,1.116670054,1.102988232,1.0492668,0.620110787,0.59768679,0.594594532,0.781558161,2.222910743
Q9BQT8-2;Q9BQT8,Mitochondrial 2-oxodicarboxylate carrier,SLC25A21,10,33.9,0.920727176,0.935319967,0.750188142,1.108848512,1.262644061,1.101653459,1.001019015,0.992347899,0.76695464,0.953533542,0.938510771,0.858834619,1.04942521,1.122285152,1.096957082,1.040532693,1.063897736,0.784636482,1.086509278,0.970254983,0.772606079,1.072664091,1.200275206,1.082206756,1.050918728,1.049543023,0.815305052
Q96GE9-2;Q96GE9,Transmembrane protein 261,TMEM261,2,33.9,1.037638989,1.098275627,1.010972876,1.054029942,0.881049175,1.090274617,1.087881918,0.97555463,0.770474539,0.939623026,1.047820739,0.829454685,0.72619806,0.662945774,1.128105264,1.018717181,0.849849253,0.518040149,1.039874286,1.071388999,0.924579269,1.111955263,0.795580667,1.212207175,1.052795249,0.791960782,0.84888296
P62256;C9JZY6;P62256-2;H7C4M9;C9JZG9;C9J8Q9,Ubiquitin-conjugating enzyme E2 H,UBE2H,6,33.9,1.133812721,0.982378851,0.692541448,0.857743315,0.85097475,0.728076423,0.915566245,0.896138693,1.453376081,1.322837841,1.350737638,1.0102353,1.470283696,1.285610133,1.299895642,1.429228126,1.29316088,2.529284715,1.092822388,1.015402965,0.694428881,1.00470731,0.895702411,0.779459712,0.818092774,0.862317892,1.650005455
Q96JP5;A0A0A6YYC7;Q96JP5-2;H3BTR0;Q9Y2Q1-3,E3 ubiquitin-protein ligase ZFP91,ZFP91;ZFP91-CNTF,16,33.9,1.224076422,0.976517205,1.054285236,1.005295383,1.16372956,0.960460046,0.99510108,0.984216809,1.160260279,0.973857595,0.660730593,0.646082296,0.758087262,0.761984478,0.668353632,0.707447962,0.647875256,1.034273951,1.140901985,0.982272239,1.082202221,0.933512839,1.12662799,0.90986516,0.872225828,1.07022483,1.135642639
Q9P287;Q9P287-3;Q9P287-4;Q9P287-2,BRCA2 and CDKN1A-interacting protein,BCCIP,12,33.8,1.018998793,1.016843633,1.046781175,1.030235745,0.572952835,0.920681959,0.906000248,0.971304344,0.953670853,0.920247518,0.80316424,0.794741896,0.798321861,0.412170442,0.682775385,0.702712638,0.803273324,0.73136541,1.075286399,1.011336287,1.094785056,1.056573752,0.674994936,0.891482182,0.909798244,1.024815278,0.935335502
Q5RKV6,Exosome complex component MTR3,EXOSC6,10,33.8,1.075146341,0.965658295,0.931613188,0.904200781,0.679898722,0.809692886,0.874600177,0.929748063,0.981168869,1.068618017,0.946991711,1.043063526,0.896733387,0.708492044,0.959133571,0.859234592,1.03909828,0.962517494,1.166436896,0.975500514,0.986069797,0.890951885,0.68318972,1.090021204,0.966303539,1.093531859,0.830828629
Q9UN86;D6RAC7;D6RB17;D6RBM9;D6REX8;D6RBR0;D6RE13;D6RBW8;D6RGJ4;D6R9X5;D6R9A4,Ras GTPase-activating protein-binding protein 2,G3BP2,18,33.8,0.953118869,1.004337893,1.090125498,0.913110341,0.826752409,0.880863872,0.930366614,0.839215798,1.123946882,1.09088292,1.045581191,1.164628706,1.065372804,0.936315231,0.988471395,0.929768561,1.061443561,1.318427439,1.131791954,1.004720515,1.087743419,0.999508617,0.860867421,0.967412115,1.183129473,0.939430429,1.15160942
D6REB5;P35475;P35475-2;H0Y9B3;D6R9D5;D6RBD5;H0Y9R9,Alpha-L-iduronidase,IDUA,19,33.8,0.823419968,0.950176746,1.050444076,0.938759376,0.836905258,0.792013907,0.936394593,0.88783996,0.448125516,0.937286936,1.028916586,1.132674894,0.926832593,1.043020616,0.922879883,1.003233537,1.04905116,0.481833622,0.942794324,1.029125069,1.123795567,0.972987181,1.008674882,0.932801025,0.945145172,1.033109826,0.573683614
O75054;O75054-2,Immunoglobulin superfamily member 3,IGSF3,34,33.8,0.649399193,0.880099857,0.524283777,0.969831181,0.529574251,0.615102981,0.951039996,0.693714723,0.532638488,0.709792303,0.89272587,0.558746467,0.887748123,0.512052862,0.538545979,0.9526675,0.727513798,0.48021091,0.695396861,0.838245936,0.497801173,0.893551465,0.517655829,0.630382613,0.910282791,0.729021888,0.519282673
P23458,Tyrosine-protein kinase JAK1,JAK1,36,33.8,0.866783944,0.901930791,0.826766158,0.945963911,0.951580977,0.950787005,1.148979676,0.851950066,2.447031511,0.910196347,0.837293037,0.835665589,0.847479774,0.879866844,0.850189892,1.002034369,0.83094614,1.943120134,0.930216733,0.833425894,0.735505943,0.896154782,0.872917668,0.955207105,1.266353368,0.828880868,2.13577588
A4D1S0-2;A4D1S0,Killer cell lectin-like receptor subfamily G member 2,KLRG2,9,33.8,0.992875526,1.033209214,1.000135076,1.062964594,1.59558839,1.365575263,1.198079748,0.87060112,0.73375359,0.925290694,1.010387405,0.818853465,0.910230503,1.189873528,1.014281322,0.915303485,0.916974781,0.731686427,1.028115156,0.960396065,1.076056279,1.000888481,1.439007824,1.191417814,1.149481991,0.947028013,0.728818516
P27338;P27338-2,Amine oxidase [flavin-containing] B,MAOB,16,33.8,1.168411615,1.030790985,1.310111236,1.22031946,1.358685629,1.567207342,1.120046277,1.390443112,0.92679434,1.086115041,0.956601304,1.271090965,1.140031737,1.233613893,1.353568216,1.04769719,1.149789625,0.882477769,1.055363627,1.020726588,1.169451355,1.222436735,1.157136251,1.179728453,1.164120675,1.18466169,0.911320678
P46199;H7C213,"Translation initiation factor IF-2, mitochondrial",MTIF2,23,33.8,0.957065119,0.993685832,0.956964115,1.023136808,1.091020684,1.108865072,1.06046668,1.044905104,0.905896622,0.995216594,0.963458771,1.055034638,0.971348407,1.040422126,1.011355302,1.08867371,0.970426993,0.911756778,0.990349434,0.945761253,0.968949032,0.936897126,1.008124717,1.039797666,1.07915608,1.006532478,0.832429998
Q4TT34;F2Z2X0;O00746;A0A087WVT9;H0Y6J0;O00746-2;A2IDC9,"Nucleoside diphosphate kinase;Nucleoside diphosphate kinase, mitochondrial",NME4,7,33.8,1.006263948,0.874262387,1.187052682,1.082207655,0.989245028,0.98035518,0.953182115,1.190700747,0.927140225,0.929296302,1.054794785,1.079781271,0.769829348,0.979196064,1.51581425,1.020641352,1.227555092,1.098458781,1.285055277,1.107244753,1.626613499,1.133801158,1.163535325,0.961861677,0.848766063,1.162359413,1.156401631
Q9HC21;Q9HC21-2;J3KRY6;J3QLV3;J3KS44;J3KSI7;J3QL84;J3KTL0;J3QS02;J3KSB1,Mitochondrial thiamine pyrophosphate carrier,SLC25A19,12,33.8,0.999333965,1.057015328,1.411260145,0.852511269,0.909831657,0.927367609,1.041857727,0.840160205,0.722629575,1.016089761,1.031863454,1.380133397,0.882389461,0.924295499,0.955849817,0.962019328,0.94314025,0.732535881,1.104413261,1.065864652,1.530169542,1.003292327,1.164560219,1.049199767,1.106725247,1.095591942,0.757379081
Q12824;B5MCL5;G5E975;Q12824-2;C9JTA6;A0A0G2JSE9;A0A0U1RRB8;A0A0U1RQQ2,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1,SMARCB1,13,33.8,0.943249274,0.929680983,0.766365033,0.991124357,0.920105062,0.849004887,0.882977256,0.983193774,1.414233416,0.988097637,0.975892349,0.909869914,1.011725655,0.827029009,0.88074125,0.941145452,1.018937496,1.194743933,0.864929071,0.95706249,0.795739212,0.873878691,0.778545828,0.803611202,0.806611506,0.982469367,1.268679202
Q92966;Q5T282;Q5T284,snRNA-activating protein complex subunit 3,SNAPC3,9,33.8,1.31076856,0.901483259,1.205555008,1.115590757,1.008217918,1.193773906,0.909257022,1.337827312,2.558421939,0.957548247,0.924888391,1.342739467,0.936526435,0.650920888,0.711760881,0.897440778,1.020844022,2.10760632,1.370803416,1.121329509,1.509613044,1.182469422,0.733211942,1.240064698,1.06365935,1.193944654,2.527110266
O94901-9;E9PHI4;O94901-5;O94901-8;O94901;H0Y742;O94901-6;H0Y6N5;H7C2K3;O94901-3;O94901-2;O94901-7;H7C019;C9JK55;C9JS54;C9JJU6;C9K051;H7C3X3;C9JR15;O94901-4,SUN domain-containing protein 1,SUN1,25,33.8,0.970653919,1.027290013,1.360119369,1.004353424,1.189739285,0.933458241,0.960644095,0.943989788,1.317428965,0.931638681,1.101935466,1.125252371,0.990307788,1.043398436,0.839659829,0.892140987,0.968724386,1.122325338,0.963729871,1.009750558,1.145068153,1.032504769,1.145165332,0.966109247,1.004044854,1.04273371,1.170648328
Q9BUZ4;F6SA91;A0A0C4DFM9;Q9BUZ4-2;Q2KJU6;J9JIG0;C9JJ10;K7ER49;J3QS94,TNF receptor-associated factor 4,TRAF4,15,33.8,0.977995949,1.218338269,1.78771545,1.337508097,1.722031731,1.247762042,1.107384517,1.158068935,1.454177769,1.108305349,1.326856594,1.877708796,1.37301243,1.756913432,1.307601423,1.205800473,1.171386834,1.40617603,1.110683658,1.057669902,1.526171237,1.207909054,1.423195251,1.272438168,1.894527489,1.107991062,1.220517275
Q9Y305-2;Q9Y305;Q9Y305-4;Q9Y305-3;H7C5Q2;C9J7L8,"Acyl-coenzyme A thioesterase 9, mitochondrial",ACOT9,13,33.7,1.015378265,0.99619006,0.993005088,1.076005163,1.205236681,1.197168192,1.105964826,1.200756533,0.804614269,0.994294467,0.9625325,0.897546533,0.984287693,0.989100914,1.04556423,1.074319484,1.031772933,0.725056261,0.984975754,1.022617464,0.949068344,1.04472937,1.12737278,1.119954542,1.210159827,1.136552719,0.929575254
Q96P48-3;Q96P48;E7EU13;Q96P48-2;Q96P48-4;Q96P48-1;Q96P48-7;A0A0A0MSJ2;Q96P48-5;F8WBT0;F5GWN4;F5GWQ2;H0YGD1,"Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1",ARAP1,40,33.7,0.778122871,0.998993595,1.046402091,0.983681888,0.870373832,1.101010628,1.085628949,0.972706701,0.938743511,0.815735395,0.958834083,0.942430567,0.914490684,0.832364136,0.948624344,0.998534373,1.021699774,0.931804727,0.845129031,0.933431146,1.082711868,0.992591497,0.865919257,1.05984615,1.042664361,0.99840335,1.155104113
Q9UI12;Q9UI12-2;G3V126;E5RG49;E5RHH0;H0YB41;E5RK31;E5RJG1;A0A0D9SG68,V-type proton ATPase subunit H,ATP6V1H,14,33.7,0.947625923,1.019098684,0.926984303,0.938636065,1.150435172,0.963436881,1.077050976,0.88729335,1.522906232,1.124873182,1.148281437,1.063972521,1.206212379,1.386687975,1.335564521,1.253233525,1.179102313,1.800238349,0.981981051,1.048145248,0.888838183,0.999931473,1.189005099,1.086345798,1.052429924,0.943375546,1.486365561
O60513;C9J3R8;E7ETS9;C9J4S5;C9J5S0;C9JE00;C9JA31,"Beta-1,4-galactosyltransferase 4;N-acetyllactosamine synthase;Lactotriaosylceramide beta-1,4-galactosyltransferase",B4GALT4,10,33.7,0.97221946,1.036626294,1.011409067,1.024986214,1.402688364,1.277376072,1.217922808,1.158861774,1.019096118,0.946903895,1.186491457,1.246721912,1.151668067,1.450456642,1.328032923,1.361575314,1.264238435,1.182586205,0.936833065,1.057341601,1.034901125,0.969227179,1.381560402,1.160938671,1.455575668,1.107250284,1.023875373
Q8IX12-2;Q8IX12;A0A0C4DGG8;F5H2E6;F5H1H2;F5H3E1;H0YFJ7;F5H7M9;F5H1L3;F5H3I8,Cell division cycle and apoptosis regulator protein 1,CCAR1,40,33.7,1.18376852,1.020614392,1.076611414,1.078423556,1.211793403,1.109093008,0.991826298,1.124510546,1.199959726,1.167936832,1.01285873,0.916768713,1.037956836,1.075867614,0.927901411,0.982722641,0.976173518,1.014334431,1.050838442,1.010738313,1.025712974,1.005090872,1.076184948,0.989166337,1.076322533,1.032584254,1.039917228
F5GZ97;Q9Y3C0;H0YGN0;F5GWI9;F5GXZ7;F5H0A7;F5GXZ4;F5H2P1,WASH complex subunit CCDC53,CCDC53,5,33.7,0.909827878,0.976996204,0.769149498,0.894604648,0.838789194,0.980055459,1.003977444,0.919511843,0.681388486,1.051637999,1.101219503,0.822072811,1.184475269,1.008996201,1.171913497,1.215535538,1.113250409,0.825456022,0.831436869,1.09081684,0.828077317,0.957027264,0.951853496,1.063643615,1.078675882,0.96016104,0.738549779
Q05D32;Q05D32-2;H0YMH7;H0YNU2;H0YNW9;H0YMB4,CTD small phosphatase-like protein 2,CTDSPL2,13,33.7,0.86530739,0.786127381,0.742326946,0.873135387,0.783493101,0.783608123,0.772959878,0.949015038,0.970803623,0.93430522,0.796542768,0.738117374,0.848756843,0.806254745,0.79150057,0.764175441,1.00328674,0.891164204,1.003704638,0.85618753,0.810443415,0.868919605,0.854232423,0.914175539,0.838157883,1.072829299,1.083302936
Q8NFF5-2;Q8NFF5;Q8NFF5-3;Q5T196;Q8NFF5-4;Q8NFF5-5;Q5T190;Q5T191,FAD synthase;Molybdenum cofactor biosynthesis protein-like region;FAD synthase region,FLAD1,16,33.7,1.186894576,1.089987466,1.229211233,1.06352321,1.454763954,1.287367295,1.048908844,1.250672179,1.00024922,1.061371134,1.048448545,1.16991345,1.03177323,1.122864215,1.042865568,1.010136116,1.057507222,0.957772405,1.131641314,1.026758261,1.083595948,1.029813179,1.014076599,1.030134438,1.031339763,1.025525508,0.905316688
P35269;M0QXD6;M0R0R9;M0R0Z3,General transcription factor IIF subunit 1,GTF2F1,19,33.7,1.139722183,0.95731039,0.953298085,1.04548502,0.772964812,0.866416179,0.882124194,1.006787063,1.191109573,1.238435956,0.990912928,1.00186628,1.101956514,0.84107917,0.883244973,0.967653647,0.969485088,1.343651953,1.181005364,0.965852198,0.94791379,1.102617025,0.796102426,0.945234489,1.007262067,0.976210848,1.353620922
Q5Y7D6;Q5SU54;A2AAZ0;E9PIB1;A0A0D5XQ77;Q29967;A0A140T8Z5;P01920;A0A140T9Z9;A0A140T9R6;A0A140TA15;A0A140T9Y4;A0A140T981;A2AAY8;A0A140T9H9;Q5SR05;A2ADX3;A0A0G2JH31;P05538,"HLA class II histocompatibility antigen, DQ beta 1 chain",HLA-DQB1,8,33.7,0.737604446,0.970743653,0.544088629,0.940393501,0.532400863,0.626957889,0.956956676,0.68695124,1.926869219,0.743708781,0.796487866,0.712679917,0.843895139,0.638994567,0.688021074,0.772060738,0.807152095,1.523340976,1.54691356,0.983851379,0.624239898,1.021360213,0.62183515,0.705597439,0.901306859,0.843211916,1.801599246
O43318;O43318-2;O43318-3;O43318-4;Q9UG54;REV__Q5VTX9;REV__Q8IU57-3;REV__Q8IU57-4;REV__Q8IU57-2;REV__Q8IU57,Mitogen-activated protein kinase kinase kinase 7,MAP3K7;DKFZp586F0420,20,33.7,0.962826529,0.961752628,0.934190518,1.019146928,1.097715253,1.022170037,1.003836277,1.018218612,1.351011174,1.079317443,0.994259792,0.918460851,1.197327653,1.12586437,1.071243016,1.027340755,0.970686773,1.628762239,0.920989121,1.102714405,0.918210565,1.108081578,1.155007541,1.096371593,1.086797172,1.048554547,1.581444965
Q9NVV4;Q9NVV4-2;Q5T851;Q5T852,"Poly(A) RNA polymerase, mitochondrial",MTPAP,18,33.7,0.893864964,0.943829477,0.892508878,0.956046076,0.842914859,0.986052596,1.015263116,0.864891614,0.913767842,0.954987511,0.905831219,0.988989821,0.899078986,0.872280671,0.971473991,1.00315054,0.944339876,0.909421993,1.213097462,0.926573192,0.958898966,1.030835952,0.937865551,1.072634232,1.032163008,1.031155395,0.941689882
Q6N069;Q6N069-3;Q6N069-2;Q6N069-4;Q6N069-5,"N-alpha-acetyltransferase 16, NatA auxiliary subunit",NAA16,29,33.7,0.898467333,0.97717278,0.955932071,1.066990826,1.040415709,1.028438614,1.003996621,0.972203268,0.9701112,0.948919065,1.055807811,0.904364409,1.099738042,0.970419353,0.932400385,0.971632474,1.014835295,1.042015545,0.9447783,0.996542789,0.946789941,1.097635402,1.012087737,1.028679913,1.060224317,1.02754494,1.037477159
Q9Y639-1;Q9Y639;Q9Y639-3;Q9Y639-5;Q9UFM8;Q9Y639-4;H3BU51;H3BQ94,Neuroplastin,NPTN;DKFZp566H1924,10,33.7,0.892676234,0.99817765,1.086380504,0.991439053,1.070111875,0.904170998,1.056451933,0.926731519,1.073566216,1.044263457,1.065022479,1.252107499,1.148264323,1.273555396,1.014289188,1.080921813,1.041993205,1.316708602,0.955665019,1.069597319,1.153692022,0.982271456,1.271371842,1.012473428,1.078279596,1.028541989,1.188663097
H0Y9S9;K7ENU7,,PPIP5K2,13,33.7,0.957384351,0.972057245,0.657468074,0.931153335,0.748767794,0.737787751,1.376289478,0.837146685,0.677246142,0.784998256,0.979588818,1.027220398,0.878590091,0.883796768,0.860926468,0.82681618,1.142770053,0.766496541,0.722700293,0.876118001,0.61812961,0.949006734,0.708621991,0.93038113,0.966575308,0.773693778,0.581802683
Q96EY7;Q96EY7-2;B8ZZQ4;F8WE76,"Pentatricopeptide repeat domain-containing protein 3, mitochondrial",PTCD3,20,33.7,0.946897676,0.986686225,0.897285144,0.923862331,0.886396977,1.013916456,1.035950081,0.911482779,0.778279977,0.958483102,0.976552569,0.87800256,0.995251972,0.873038032,0.954254164,1.027310806,0.916836919,0.797519755,0.945518076,0.917289281,0.785865555,0.987820331,0.84302956,1.046135295,1.302286095,0.895789607,0.734929875
P62304;A6NHK2,Small nuclear ribonucleoprotein E,SNRPE,3,33.7,1.232103395,0.900690242,1.140663682,1.01112288,1.101368897,1.122296681,0.904042243,1.123997947,0.865537041,0.981186608,0.916257582,1.056838076,1.040202666,0.91384633,1.187201576,0.96323217,0.958486549,0.748812095,1.082933078,1.04631096,1.093171293,0.950080657,1.107478286,0.932921713,0.962796207,1.214887353,1.019515098
O95926;O95926-2,Pre-mRNA-splicing factor SYF2,SYF2,8,33.7,1.395738723,0.935465555,1.133050852,1.085876067,0.977098329,0.831670342,0.940344204,1.021365762,2.08014667,1.219188926,0.807954513,0.925776948,0.830926554,0.735970913,0.681715825,0.786177469,0.7149335,2.025195163,1.259121156,1.062426604,1.12195305,1.056604397,0.926137947,0.76787542,1.015170924,0.965563002,2.142846289
