Majority protein IDs	Protein names	Gene names	Peptides	Sequence coverage Rep_1 [%]	Azaguanine_1	Raltitrexed_1	Topotecan_1	Floxuridine_1	Nutlin_1	Dasatinib_1	Gefitinib_1	Vincrisitine_1	Bortezomib_1	Azaguanine_2	Raltitrexed_2	Topotecan_2	Floxuridine_2	Nutlin_2	Dasatinib_2	Gefitinib_2	Vincrisitine_2	Bortezomib_2	Azaguanine_3	Raltitrexed_3	Topotecan_3	Floxuridine_3	Nutlin_3	Dasatinib_3	Gefitinib_3	Vincrisitine_3	Bortezomib_3
Q9H814	Phosphorylated adapter RNA export protein	PHAX	11	31.5	1.074846473	0.994621532	0.987094658	1.003984045	0.863100367	0.776819028	0.8423289	1.08584568	1.159303757	1.210099648	1.168554621	1.109587809	1.131354839	1.003089885	0.988114274	1.025045818	1.286164943	1.354710673	1.163631277	1.010149715	1.02025582	1.091972345	0.877498398	0.849669528	0.869011938	1.145623132	1.194983216
"P35232;C9JW96;C9JZ20;E7ESE2;E9PCW0"	Prohibitin	PHB	14	47.4	1.094364215	1.012839062	1.03212931	0.982557243	0.970174256	1.096393214	0.962891126	1.035361506	0.827743024	1.114742305	1.066120848	1.095261829	1.06311421	1.005205802	1.182978983	0.951814219	1.046451855	0.804443881	1.06408812	1.088277898	1.088350052	1.020036412	1.013341258	1.128446565	0.958519221	1.068355509	0.84317325
"Q99623;J3KPX7;F5GY37;Q99623-2;F5GWA7;F5H3X6"	Prohibitin-2	PHB2	15	52.2	1.0859705	1.031940009	1.030091056	0.975823635	0.999169324	1.06455836	0.936828134	1.032994553	0.837854871	1.144198206	0.973166512	1.034898473	0.989716152	0.908012657	1.038107045	0.864324384	1.009039173	0.821846859	1.138598361	1.048750104	1.023207792	0.983828993	0.983418175	1.073347294	0.955159637	1.038915446	0.826309976
"J3KQH6;P78364"	Polyhomeotic-like protein 1	PHC1	8	10.8	0.794908269	0.792839526	1.093169187	0.918427886	0.782488598	0.775612089	0.857220143	0.530323879	0.65439198	0.93461458	0.826416565	1.131901681	1.057743256	0.766412241	0.775681734	0.711042041	0.585269565	0.760443023	0.944258236	0.991269063	1.263066514	1.075268169	0.982144221	0.865556302	1.026869204	0.665342203	0.851165327
"B3KPJ4;A0A0A0MSI2;Q8IXK0-2;Q8IXK0-4;Q8IXK0;Q8IXK0-5;Q8IXK0-3"	Polyhomeotic-like protein 2	PHC2	8	21.6	1.147714892	1.002313513	1.059859843	1.050971161	0.914591194	1.056928702	0.974266801	1.042270083	1.013237149	1.019942163	0.87373103	0.910554248	1.039146452	0.756689977	0.776927546	0.767438768	1.01673744	0.792851078	1.119103177	0.936762922	0.93030135	0.943687651	0.890717385	1.030162552	0.941647084	0.943883141	1.028113306
"Q8NDX5-2;Q8NDX5;Q8NDX5-7;E7EX82"	Polyhomeotic-like protein 3	PHC3	7	10.4	1.347081216	0.999498166	1.130985552	0.963305875	0.966246731	1.007542071	0.9921675	0.865810725	1.05463735	1.020673899	0.883068815	0.959284652	0.974157288	0.929970414	0.927784463	0.950150107	0.8797232	0.960578139	1.022687872	0.865850825	0.856553599	0.663517091	0.805668067	0.706930295	0.801751906	0.469253946	0.735960908
O43189	PHD finger protein 1	PHF1	4	7.9	0.887456705	0.76917764	1.030207601	0.791577786	0.895819434	0.96864424	0.809663755	0.782284935	1.259403027	0.869824914	0.939604595	0.944979793	0.854518875	0.905965915	0.85297146	0.650556441	0.788785381	1.274131622	0.8925783	0.91979127	1.087506391	0.92134385	0.933208614	0.95700266	1.068471083	0.942445147	1.304203691
"Q8WUB8-3;Q8WUB8-2;Q8WUB8;S5FZ81"	PHD finger protein 10	PHF10	7	9.1	1.00586282	0.897063016	0.917888489	0.890559802	0.888722347	0.847399751	0.897077313	1.007583515	1.27789785	1.052648071	1.110590446	1.052721214	0.987436081	1.223564256	1.151023965	1.13396513	0.993457255	1.225630009	0.996033996	0.901647727	0.996764297	0.826315914	0.843040965	0.815311623	0.834764572	0.825943517	1.222451508
"Q96QT6;Q96QT6-4;C9J9G2;Q96QT6-2;Q96QT6-5;Q96QT6-3"	PHD finger protein 12	PHF12	6	4.1	1.161398852	0.965416564	0.940272911	1.0472995	0.739866246	0.876889575	0.889689147	0.857464048	0.940362359	1.025158811	0.857079375	0.963841447	0.892724404	0.840511039	0.949883673	0.933273907	0.813590688	0.984601502	0.980335282	0.825568321	0.882623259	0.734551888	0.657965714	0.882553916	0.854857044	0.75127486	0.909502844
"A0A0U1RRH6;O94880;O94880-2"	PHD finger protein 14	PHF14	18	23.5	0.993770251	0.7632745	0.863307717	0.81054735	0.978409713	0.901686384	0.904461497	0.8857895	1.01923022	1.06601964	0.897345123	0.928894466	0.93462007	1.070026269	0.961178737	0.977034579	1.000915538	1.155187245	1.098868631	0.831873279	0.898813842	0.830291078	1.020564496	0.910059713	1.007626334	0.939876487	1.076376376
O75151	Lysine-specific demethylase PHF2	PHF2	10	8.2	0.968280306	0.874518795	0.96780893	0.884936985	0.909904078	0.838273108	0.980854266	0.814265708	0.873917456	1.062710707	0.949137209	0.982476214	0.935339008	0.982330836	0.870485476	0.968474462	0.902361488	0.963565461	1.037814833	0.872240032	0.943602233	0.918204643	0.858285587	0.861697929	0.848382455	0.704246515	0.89431989
"Q9BVI0;Q5JWZ0;Q5JXL1"	PHD finger protein 20	PHF20	2	1	1.367017245	0.902559079	0.78998632	0.840081368	0.864988658	0.99118017	1.081665585	1.202870022	2.432900911	1.321660077	0.942672837	0.817245659	0.871992854	0.793279071	1.017504763	1.07560974	1.296222405	2.421565452	1.337980809	0.905466349	0.697410757	0.836263311	0.948106895	0.846620744	1.045379022	0.979860199	2.769672266
"A0A0A0MQS0;F8W9L8;A8MW92;A8MW92-4"	PHD finger protein 20-like protein 1	PHF20L1	10	9.6	1.034281085	0.779478938	0.845582281	0.994224427	0.894301817	0.912118372	0.943534273	0.813507613	1.040286494	1.054564491	0.759802677	0.86106042	1.005598648	0.796946595	0.862358421	0.967278339	0.825361388	1.130300188	1.054204143	0.727828493	0.889135058	0.905021586	0.896286203	0.879615583	0.867537586	0.712515665	1.038327593
"Q96BD5-2;Q96BD5;Q96BD5-3;H0YCI1"	PHD finger protein 21A	PHF21A	4	5	0.990557207	0.786352549	0.873217449	0.841453814	0.756217148	0.798380498	0.94702953	0.665682005	0.969779631	0.974728041	0.976562187	0.917043764	1.018009183	0.750983985	0.926456782	0.69373756	0.721590748	0.816228426	0.995740725	0.754879419	0.845339561	0.792125852	0.773212903	0.785699825	0.946832499	0.626906866	0.933476903
"A0A087WVQ2;I3L0Y2;I3L4Q4;Q9BUL5-2;Q9BUL5-4;Q9BUL5;I3L0X3;I3L2W6;I3L410;I3L1N0;Q9BUL5-3"	PHD finger protein 23	PHF23	2	6.3	1.177535366	0.676427152	0.758535084	0.783608681	0.445644744	0.738422362	0.909251898	0.644134778	1.455369277	1.034011706	0.661578511	0.808996441	0.785787297	0.479342541	0.790917081	0.9595956	0.677792786	1.486024781	1.217065167	0.730787548	0.842726246	0.727514221	0.609984762	0.698322493	0.936820608	0.746883306	1.385415404
"Q92576-2;Q92576;E7EVH3"	PHD finger protein 3	PHF3	32	20.3	0.923861935	0.7660243	0.871119422	0.861704109	0.84118752	0.82467599	0.890324821	0.745610833	0.837610197	0.937533026	0.710358764	0.822636602	0.829436229	0.785773135	0.818266532	0.886339704	0.718882727	0.807932232	0.921069207	0.698669303	0.841734401	0.853006321	0.83124488	0.781338086	0.863489029	0.689705354	0.806438293
Q7RTV0	PHD finger-like domain-containing protein 5A	PHF5A	7	61.8	1.101384954	1.063164047	0.999331441	1.12359568	0.973759342	1.085709872	1.020740666	1.04571002	1.00114134	1.191515426	1.201911637	1.086725367	1.037635762	1.176704499	1.224369929	1.183598366	1.153992766	1.108528363	1.108343166	1.084485699	1.005912675	1.153472539	1.0226715	1.0840576	1.021413487	1.126752466	1.058678744
"Q8IWS0;A0A0D9SGE8;Q8IWS0-5;Q8IWS0-3;Q5JRC6;Q8IWS0-4;Q8IWS0-2"	PHD finger protein 6	PHF6	12	29.3	1.114841006	0.971382646	0.982416821	1.018286857	0.945346711	0.880308973	0.893657605	0.930553992	0.880982683	1.143414984	0.982783961	0.986456141	1.012783198	0.991601534	0.892017716	0.937074482	0.970966002	0.890842629	1.147795767	0.97715729	0.942504573	1.01365581	0.92151473	0.843834362	0.864742207	0.912939411	0.823194302
"Q9UPP1-5;Q9UPP1-4;Q9UPP1-3;Q9UPP1-2;Q9UPP1;H0Y3N9"	Histone lysine demethylase PHF8	PHF8	5	8.7	0.978875881	0.859513029	0.883539967	0.782462406	0.799770835	0.85331473	0.906373312	0.854199387	1.15739939	0.931863354	1.065185133	0.974902718	0.992736967	0.856938098	1.074726223	1.062637269	1.198711453	1.224152721	1.081913166	0.873153027	0.908476476	0.788611951	0.793651439	0.964421592	1.02966052	0.914376284	1.104827146
"O43175;Q5SZU1"	D-3-phosphoglycerate dehydrogenase	PHGDH	18	36.6	1.730268574	0.920212804	0.718135088	0.683353971	0.774234104	1.752789464	1.633283982	0.805772473	0.740787775	1.650706569	0.83640945	0.716071777	0.723113393	0.700001415	1.640508894	1.506256481	0.73750448	0.682942671	1.717730493	0.899005999	0.706263152	0.6083012	0.718067065	1.749148158	1.58766967	0.707794457	0.688071405
Q8WWQ0	PH-interacting protein	PHIP	32	20.4	0.8506842	0.896564549	0.843844888	0.913858415	0.897756302	0.826902432	0.889420134	0.750950372	0.861989791	0.836735903	0.92745843	0.887574426	0.982435956	0.93677014	0.844026963	0.871381797	0.751958491	0.854929874	0.84620859	0.857167639	0.849734693	0.905215928	0.908451923	0.778862925	0.856204706	0.707973146	0.824184872
"P46020-2;A6NMN0;P46020;P46020-3;A6NIT2"	Phosphorylase b kinase regulatory subunit alpha, skeletal muscle isoform	PHKA1	20	17.4	0.893979533	0.941630947	0.944336138	1.022644654	0.905675682	0.950826659	0.956657007	0.977464844	0.891676275	0.823568914	0.945588602	0.903310376	0.945182109	0.88758247	0.899044329	0.909295668	0.879551526	0.857181128	0.895752401	0.947568516	0.974145322	0.935038902	0.946369653	1.002583481	0.950595323	0.954505353	1.123296221
P46019	Phosphorylase b kinase regulatory subunit alpha, liver isoform	PHKA2	5	4.5	1.0939134	1.089539827	1.042495412	1.275151059	1.18798205	1.251453617	1.025469505	1.040773685	1.033329313	1.10119665	1.303597256	1.211045321	1.077882711	1.592514364	1.435278489	1.216679498	1.096199642	1.016736804	0.867407393	0.920446998	1.014697967	0.984454039	0.989981061	1.146855278	0.956758339	1.006667473	0.948041988
"Q93100-4;Q93100-2"	Phosphorylase b kinase regulatory subunit beta	PHKB	21	18	0.899604508	1.023488272	0.964065017	0.975689252	1.094050652	1.023507173	1.01139652	0.968199148	0.937937441	0.879109484	0.961181185	0.906890673	0.891936952	0.945047277	0.903709181	0.892340632	0.868487242	0.876867807	0.925986536	0.993593126	0.953893818	0.854727785	1.038179406	0.95955996	0.983402447	0.898397678	0.903389138
"J3KNN3;P15735-2;P15735;H3BP07;H3BTW6"	Phosphorylase b kinase gamma catalytic chain, liver/testis isoform	PHKG2	8	17.6	0.936598611	1.024237753	1.097532602	0.923507947	1.078686058	0.950859982	0.994879839	0.946103898	1.027532411	0.988271078	1.131292206	1.215471732	1.115788672	1.086686666	1.095847711	1.06379885	1.179384766	1.313423092	1.218239725	1.118669621	1.240185716	0.993745111	1.12599221	1.044094596	0.978451092	0.983070504	1.174711877
"R4GND3;Q8WV24"	Pleckstrin homology-like domain family A member 1	PHLDA1	4	12.7	0.831560048	1.170390906	1.06714674	0.984493384	0.960015886	0.857377635	0.90465657	1.158799301	3.274912244	1.167927289	1.508194641	1.348639475	1.2855737	1.269621545	1.153681929	1.219643186	1.463405568	4.512568783	1.003975969	1.416342368	1.289372843	1.330621689	1.310435456	0.856097695	0.942355009	1.318336292	3.942169485
Q53GA4	Pleckstrin homology-like domain family A member 2	PHLDA2	2	29.6	0.990705013	1.439564766	0.987574547	1.125965947	0.675844517	0.897237493	0.958601304	1.747825775	2.265741073	0.981946801	1.738882863	0.98514642	1.057991972	0.605549831	0.93782901	0.888400593	1.956255342	2.659510883	1.680260146	2.191279168	1.066138007	1.291265198	0.644366588	0.949463875	1.004004477	2.714450726	3.792238524
Q9Y5J5	Pleckstrin homology-like domain family A member 3	PHLDA3	3	22	1.223838223	2.140249549	2.003403476	2.248178713	3.572333359	1.176286021	1.00441842	1.355483065	3.215822785	0.918236897	1.283747797	1.331651492	1.400074157	1.551862751	0.966409996	0.881550994	0.88184424	1.533251933	1.135169666	1.389210726	1.263925815	1.445086974	1.719077531	1.077440079	0.968646244	1.001889455	1.787159212
"Q86UU1-3;Q86UU1-2;Q86UU1;A0A087WZL0"	Pleckstrin homology-like domain family B member 1	PHLDB1	8	8.6	0.670240829	0.792123019	0.761013743	0.768420499	0.696676821	0.868220754	0.967100394	0.790447195	1.341265629	0.730515304	0.78586581	0.760779771	0.785836976	0.700363002	0.811799843	0.800183888	0.725805579	1.198445306	0.966325429	0.885909529	0.92455501	0.730473825	0.879925338	0.816253488	0.826901301	0.630021467	1.122751758
"Q86SQ0;E9PFQ4;Q86SQ0-2;Q86SQ0-3;E9PGF6;G5E9V3"	Pleckstrin homology-like domain family B member 2	PHLDB2	21	17.6	0.870908361	0.963755543	0.932658311	0.88654815	0.868509403	0.899124272	0.940682953	1.043898139	1.207685604	0.817365957	0.945421046	0.90626975	0.876999815	0.803225851	0.925846298	0.848125789	1.023694123	1.207609512	0.80773743	0.941406945	0.94537921	0.889238658	0.825431045	0.948661828	0.951155595	1.100798561	1.295761202
Q6NSJ2	Pleckstrin homology-like domain family B member 3	PHLDB3	9	20.8	0.967893306	1.592136823	1.634243733	1.588173837	2.364685319	0.979940861	0.940501905	0.920737973	1.362051169	0.853026227	1.342925672	1.44595972	1.455364181	1.961652311	0.919633364	0.889915145	0.927541127	1.321153478	1.023744116	0.89369646	1.072705495	0.95211334	1.132267719	0.857681752	1.139407422	1.065058395	1.075897039
Q9NRX4	14 kDa phosphohistidine phosphatase	PHPT1	4	37.6	1.003811276	1.469128517	1.555797482	2.466271495	1.905119726	1.721583751	1.186008517	1.403204038	1.018313997	1.118079223	1.914284012	1.547800938	1.470423326	2.803670386	1.70492369	1.50658683	1.373971805	0.969829204	0.927674773	1.411356409	1.481967861	2.37023087	2.030835868	1.630712944	1.178210831	1.599714455	1.105330134
"E9PJ24;B7ZM65;F8WEF5;A0A0J9YYB5;A0A0J9YWD5;Q9P1Y6-3;Q9P1Y6;A0A0J9YX88;Q9P1Y6-2"	PHD and RING finger domain-containing protein 1	PHRF1	20	16.6	0.891401254	0.816278996	0.879192037	0.868863435	0.806143849	0.795049908	0.861498856	0.88218724	1.460849992	0.887385782	0.837611318	0.931069945	0.974303678	0.808470092	0.803201616	0.830110133	0.918585227	1.717275267	1.167835977	0.908852616	0.98777289	0.903371565	0.845253601	0.876227671	0.944029768	0.900424421	1.485332153
"B1ALH6;O14832;O14832-2"	Phytanoyl-CoA dioxygenase, peroxisomal	PHYH	11	34.6	0.901944264	1.037178611	1.246265725	1.071011354	1.555967242	1.003811177	1.119060013	0.753860539	0.864783658	0.931077512	1.294547762	1.500620749	1.146245014	2.043894107	1.206162026	1.334008504	0.778702659	0.899520208	0.9571892	1.333752374	1.494497391	1.308831823	2.094091819	1.186958288	1.399310657	0.87209915	0.941918113
Q9BTU6	Phosphatidylinositol 4-kinase type 2-alpha	PI4K2A	23	59.7	1.075685757	1.206619928	1.22462937	1.345216536	1.666771962	1.361710353	1.329903611	1.254071857	1.149340354	1.166784518	1.455208186	1.385148467	1.420354453	2.26386087	1.596942217	1.626825769	1.418690363	1.195040943	1.106627608	1.255718197	1.299460672	1.480970632	1.989261266	1.586545026	1.490108819	1.497656884	1.202756804
"Q8TCG2;G5E9Z4"	Phosphatidylinositol 4-kinase type 2-beta	PI4K2B	5	7.3	0.76630241	0.961469584	0.800199715	0.571810356	0.997292111	1.022244499	0.960610555	0.849072666	0.841081851	1.038886261	1.018251927	0.935282677	0.905123391	0.854281209	0.919342868	0.955158958	0.945789765	0.960761266	1.04206997	1.029793491	0.950576411	0.729476047	0.898994005	1.104710052	1.058543394	0.909430573	0.872488761
P42356	Phosphatidylinositol 4-kinase alpha	PI4KA	27	12.7	0.920616593	1.02399698	1.057708125	0.948663547	1.087914809	0.979516323	1.07673557	0.934324167	1.013304036	0.780391975	0.973236197	1.001560714	0.934855879	0.97317971	0.910656155	0.960534535	0.88541056	0.972155383	0.834281949	1.011824238	1.068741057	0.928866688	1.008854545	0.943008259	1.027692982	0.927494601	1.000020811
"A0A0B4J1S8;Q9UBF8-2;Q9UBF8"	Phosphatidylinositol 4-kinase beta	PI4KB	9	7.1	0.831810491	0.933864239	1.038890462	1.104822679	1.021489077	0.873766406	0.987039108	0.83762848	1.11711101	0.756866311	0.921128774	0.97782327	1.046821623	0.955197347	0.834595397	0.839892231	0.712154077	0.989260334	0.920965717	1.043061114	1.084440744	1.073534596	1.013066021	0.997196495	0.976892725	0.960216934	1.228918289
"O75925;O75925-2"	E3 SUMO-protein ligase PIAS1	PIAS1	5	5.4	0.888909048	0.739583906	0.874390585	0.745710887	0.791312221	0.777784312	0.844809734	0.898202707	1.135789963	0.827029598	0.672812432	0.748826996	0.656159276	0.715846911	0.778752528	0.84382211	0.812065961	1.049502006	0.688964134	0.523956222	0.687093359	0.586412788	0.610614446	0.691830011	0.631811343	0.713744529	1.157532994
"A0A087WUI6;Q8WXW3;Q8WXW3-4"	Progesterone-induced-blocking factor 1	PIBF1	9	9.7	0.861332356	0.961128926	1.004242921	1.00617996	0.831936751	0.965009826	1.04451606	0.878788651	1.218811909	0.902070216	0.905207509	0.970034274	1.038181215	0.79897268	0.846946096	0.939609705	0.782973611	1.262156711	0.825031259	0.93194923	1.038108212	1.053324392	0.712943934	1.03331583	1.023982496	0.89855022	1.324581969
"Q13492-2;Q13492-5;Q13492;Q13492-3;Q13492-4"	Phosphatidylinositol-binding clathrin assembly protein	PICALM	12	13.8	0.961733146	1.145015092	1.142061342	1.224731578	1.188119811	1.106567954	1.02663793	1.062315815	1.221131123	0.960848255	1.01521539	1.013899119	1.10113849	1.097162644	0.975636366	1.002652176	0.952434522	1.003341125	0.923284635	0.958634451	0.998178605	1.125555899	1.055310844	1.022266839	0.993423153	0.957529903	0.984825869
Q9NRD5	PRKCA-binding protein	PICK1	3	4.6	1.007377201	1.281838097	1.3034293	1.09683811	1.254016667	1.337957774	1.076838764	1.097703689	1.192347078	0.994965699	1.269062835	1.401015405	1.097190668	1.400714515	1.325455996	1.112822885	0.94690292	1.362930204	0.961946882	1.080626708	1.178696967	1.059017836	1.197646134	1.212237453	1.207478931	1.164294208	1.116973952
Q92508	Piezo-type mechanosensitive ion channel component 1	PIEZO1	8	2.8	0.875820805	1.310198537	1.189502289	0.843077073	0.900860741	1.014640874	0.985511755	1.213024355	1.259151599	0.833037606	1.253638633	1.125234691	0.908099501	0.899719844	0.954519707	0.931903528	1.010752889	1.104963019	0.765570076	1.287064239	1.058030345	0.83032146	0.807909467	0.794737879	0.845092771	1.006622195	1.25775293
"P37287-3;P37287;A0A0U1RQM9;B3KUV7;P37287-2"	Phosphatidylinositol N-acetylglucosaminyltransferase subunit A	PIGA	2	6.8	0.942548954	1.071135662	0.990890652	1.059463313	0.8987932	0.980004685	0.959262704	1.016638208	1.17877754	0.964528307	1.070226306	1.015876175	1.208022631	0.854632312	0.942389831	0.920116506	1.062855284	1.145278955	1.005879412	1.177309038	0.944077181	0.939698585	0.863175559	0.858423826	0.833177917	0.95329074	0.999170241
"Q5H8A4-2;Q5H8A4;E7EM50;E7EWV1;Q5H8A4-4;Q5H8A4-3;D6RFE8;Q5H8A4-6"	GPI ethanolamine phosphate transferase 2	PIGG	5	8.4	0.730654459	0.864791841	1.049859046	0.818914695	0.877716168	0.793836629	0.745423317	0.721431727	0.769030164	0.984546124	1.251764977	1.276887405	1.136538023	1.371943628	1.082449859	1.062603395	1.054825822	1.06517949	0.934538947	0.999465343	1.160746101	0.834777349	1.069554326	0.777923497	0.936487352	0.77328167	0.994619739
"H0YLD0;H0YLY9;Q14442;H0YNL7;B4DEE2;H0YKZ3;H0YMV4;H0YMT4"	Phosphatidylinositol N-acetylglucosaminyltransferase subunit H	PIGH	2	13.1	0.966903969	1.193388498	1.052441802	1.072638104	1.275867918	1.176913581	1.210717006	1.185319594	1.315315678	0.844240846	1.034407321	1.032197425	1.027761042	0.958588508	0.868518786	0.944654393	0.871357133	1.007779769	0.889514041	0.912862016	1.010069899	0.850955022	0.92474496	0.843846886	0.885888623	0.785565536	0.839804716
"Q92643;A6NEM5;B1AK81;Q92643-2"	GPI-anchor transamidase	PIGK	11	22	1.082511774	1.084635064	1.018567639	1.102470467	1.004000807	1.07557535	1.115313002	1.017301712	0.982850508	1.150857202	1.034359551	0.98277018	1.03430169	1.060041718	1.052972961	1.032101782	0.984994928	0.974975307	1.060104604	0.970664135	1.027786735	0.928354443	1.065056627	1.009877499	1.029030201	0.889409041	0.939045821
"Q8TEQ8-2;Q8TEQ8"	GPI ethanolamine phosphate transferase 3	PIGO	5	6.5	1.064550225	1.101348921	1.123698965	1.0200609	1.210266744	0.90955924	1.015974794	0.952200121	1.319441181	0.980146355	0.887385553	1.041670779	1.153611868	1.131649008	0.82843251	0.792324735	0.892839185	1.187078708	0.969408028	1.080967787	0.881269555	0.919835699	0.986159549	0.868417798	0.625808658	0.676580605	1.016865465
"B8ZZ31;E7ERP4;Q9BRB3-3;Q9BRB3-2;Q9BRB3;J3QTH6;A0A1B0GVV7;A0A1B0GVF8"	Phosphatidylinositol N-acetylglucosaminyltransferase subunit Q	PIGQ	4	14.4	0.837023073	1.045910143	1.187690938	0.783862553	0.973715902	0.904116872	0.933996873	0.838531101	0.815985476	0.963306651	1.097082928	1.139353352	1.152390375	0.969510157	0.946860613	1.042545086	1.061436695	1.014014417	0.977124532	1.034645413	1.007845841	0.752249267	0.897099191	0.790450258	0.987206055	0.881624673	1.03685255
